"MS.SubClass","MS.Zoning","Lot.Frontage","Lot.Area","Alley","Lot.Shape","Land.Contour","Lot.Config","Land.Slope","Neighborhood","Condition.1","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Roof.Style","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Mas.Vnr.Area","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","Bsmt.Unf.SF","Total.Bsmt.SF","Heating.QC","Central.Air","Electrical","X1st.Flr.SF","X2nd.Flr.SF","Gr.Liv.Area","Bedroom.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Fireplace.Qu","Garage.Type","Garage.Finish","Garage.Cars","Garage.Area","Garage.Qual","Garage.Cond","Paved.Drive","Wood.Deck.SF","Fence","SalePrice","Porch.SF","Tot.Bath","House.Age"
"160","Other",0,3612,"No alley","Other","Lvl","Inside","Gtl","Other","Norm","Other","Other",6,5,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No",292,630,"Ex","Y","SBrkr",630,690,1320,3,"TA",5,"Typ",0,"No fireplace","Other","Unf","2","484","TA","TA","Y",0,"Other",137000,48,2.5,12
"60","RL",90,11367,"No alley","Reg","Lvl","Other","Gtl","CollgCr","Norm","1Fam","Other",8,5,"Gable","VinylSd","VinylSd","Other",210,"Other","TA","PConc","Gd","TA","Other",133,1065,"Ex","Y","SBrkr",1091,898,1989,3,"Other",7,"Typ",1,"Gd","Attchd","Fin","2","586","TA","TA","Y",199,"No fence",255000,60,3.5,4
"60","RL",0,9930,"No alley","Other","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","Other",7,5,"Gable","VinylSd","VinylSd","Other",199,"Other","TA","PConc","Gd","TA","No",370,826,"Ex","Y","SBrkr",878,884,1762,3,"Other",6,"Typ",0,"No fireplace","Attchd","Fin","2","591","TA","TA","Y",320,"No fence",222000,54,2.5,4
"60","RL",45,9468,"No alley","Other","Lvl","Other","Gtl","CollgCr","Norm","1Fam","Other",6,5,"Gable","VinylSd","VinylSd","Other",148,"TA","TA","PConc","Gd","TA","Other",201,840,"Ex","Y","SBrkr",840,915,1755,3,"TA",7,"Typ",1,"TA","Attchd","RFn","2","530","TA","TA","Y",176,"No fence",214000,73,3.5,7
"20","RL",0,11088,"No alley","Reg","Lvl","Other","Gtl","CollgCr","Norm","1Fam","1Story",8,5,"Other","Stucco","Stucco","None",0,"Other","TA","PConc","Gd","TA","No",476,1348,"Ex","Y","SBrkr",1358,0,1358,1,"Other",5,"Typ",1,"TA","Attchd","Unf","2","418","TA","TA","Y",68,"No fence",220000,166,2.5,4
"20","RL",0,14781,"No alley","Other","Lvl","Other","Gtl","CollgCr","Norm","1Fam","1Story",8,5,"Other","VinylSd","VinylSd","Other",178,"Other","TA","PConc","Gd","TA","Other",1753,1753,"Ex","Y","SBrkr",1787,0,1787,3,"Other",7,"Typ",1,"TA","Attchd","RFn","Other","748","TA","TA","Y",198,"No fence",275000,150,2,4
"60","RL",70,8726,"No alley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","Other",7,5,"Gable","VinylSd","VinylSd","None",0,"Other","TA","PConc","Gd","TA","No",872,872,"Ex","Y","SBrkr",872,1037,1909,4,"Other",8,"Typ",0,"No fireplace","Other","RFn","2","529","TA","TA","Y",0,"No fence",197000,108,2.5,4
"20","RL",0,8125,"No alley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story",7,5,"Gable","VinylSd","VinylSd","Other",295,"Other","TA","PConc","Gd","TA","No",668,1654,"Ex","Y","SBrkr",1654,0,1654,3,"Other",6,"Typ",0,"No fireplace","Attchd","Unf","Other","900","TA","TA","Y",0,"No fence",230000,136,3,4
"60","RL",67,10566,"No alley","Other","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","Other",8,5,"Gable","VinylSd","VinylSd","Other",261,"Other","TA","PConc","Gd","TA","Other",170,1090,"Ex","Y","SBrkr",1090,1124,2214,3,"Other",8,"Typ",1,"TA","Attchd","Fin","Other","646","TA","TA","Y",197,"No fence",268500,80,3.5,7
"60","RL",0,21533,"No alley","Other","Lvl","Other","Gtl","CollgCr","Other","1Fam","Other",7,5,"Gable","VinylSd","VinylSd","None",0,"Other","TA","PConc","Gd","TA","No",1065,1065,"Ex","Y","SBrkr",1065,984,2049,4,"Other",9,"Typ",1,"TA","Attchd","Unf","2","467","TA","TA","Y",120,"No fence",210900,48,2.5,9
"60","RL",90,11250,"No alley","Other","Lvl","Other","Gtl","CollgCr","Norm","1Fam","Other",7,5,"Gable","VinylSd","VinylSd","Other",227,"TA","TA","PConc","Gd","TA","Other",258,1054,"Ex","Y","SBrkr",1070,869,1939,3,"Other",8,"Typ",1,"TA","Attchd","RFn","Other","555","TA","TA","Y",128,"No fence",227000,84,3,8
"60","RL",90,11250,"No alley","Reg","Lvl","Other","Gtl","CollgCr","Norm","1Fam","Other",7,5,"Gable","VinylSd","VinylSd","None",0,"Other","Other","PConc","Gd","Other","Other",245,930,"Ex","Y","SBrkr",950,1045,1995,4,"Other",8,"Typ",1,"TA","Attchd","RFn","2","610","TA","TA","Y",275,"No fence",237000,170,3.5,10
"60","RL",75,9750,"No alley","Reg","Lvl","Other","Gtl","CollgCr","Norm","1Fam","Other",7,6,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Other",133,1108,"Ex","Y","SBrkr",1108,989,2097,3,"Other",8,"Typ",1,"TA","Other","RFn","2","583","TA","TA","Y",253,"No fence",274300,170,3.5,8
"20","RL",70,9100,"No alley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story",7,5,"Other","VinylSd","VinylSd","None",0,"Other","TA","PConc","Gd","TA","No",1836,1860,"Ex","Y","SBrkr",1836,0,1836,3,"Other",8,"Typ",1,"Gd","Attchd","Fin","2","484","TA","TA","Y",120,"No fence",216837,33,2,1
"120","Other",37,4435,"No alley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","Other","1Story",6,5,"Gable","VinylSd","VinylSd","Other",170,"Other","TA","PConc","Gd","TA","Other",131,848,"Ex","Y","SBrkr",848,0,848,1,"Other",4,"Typ",0,"No fireplace","Attchd","Fin","2","420","TA","TA","Y",140,"No fence",133000,0,2,3
"120","Other",37,4435,"No alley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","Other","1Story",6,5,"Gable","VinylSd","VinylSd","Other",169,"Other","TA","PConc","Gd","TA","Other",186,848,"Ex","Y","SBrkr",848,0,848,1,"Other",3,"Typ",1,"Gd","Attchd","RFn","2","420","TA","TA","Y",140,"No fence",155900,0,2,2
"20","RL",70,8810,"No alley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story",7,5,"Gable","VinylSd","VinylSd","None",0,"Other","TA","PConc","Gd","TA","No",390,1390,"Ex","Y","SBrkr",1390,0,1390,3,"Other",7,"Typ",0,"No fireplace","Attchd","RFn","2","545","TA","TA","Y",0,"No fence",207000,68,3,3
"60","RL",41,12393,"No alley","Other","Lvl","Other","Gtl","CollgCr","Norm","1Fam","Other",7,5,"Gable","VinylSd","VinylSd","None",0,"Other","TA","PConc","Gd","TA","No",847,847,"Ex","Y","SBrkr",847,1101,1948,4,"Other",8,"Typ",1,"Gd","Other","Fin","2","434","TA","TA","Y",100,"No fence",195000,48,2.5,1
"20","RL",70,9135,"No alley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story",6,5,"Gable","VinylSd","VinylSd","Other",120,"Other","TA","PConc","Gd","TA","Other",1342,1682,"Ex","Y","SBrkr",1700,0,1700,3,"Other",7,"Typ",0,"No fireplace","Attchd","RFn","2","544","TA","TA","Y",192,"No fence",200000,23,3,3
"60","RL",70,8400,"No alley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","Other",7,5,"Gable","VinylSd","VinylSd","None",0,"Other","TA","PConc","Gd","TA","Other",784,784,"Ex","Y","SBrkr",784,827,1611,3,"Other",6,"Typ",0,"No fireplace","Attchd","RFn","2","572","TA","TA","Y",144,"No fence",195800,36,2.5,1
"60","RL",89,11645,"No alley","Other","Lvl","Other","Gtl","CollgCr","Norm","1Fam","Other",7,5,"Gable","VinylSd","VinylSd","None",0,"Other","TA","PConc","Gd","TA","No",860,860,"Ex","Y","SBrkr",860,860,1720,3,"Other",7,"Typ",0,"No fireplace","Attchd","RFn","2","565","TA","TA","Y",0,"No fence",196500,70,2.5,2
"70","RL",67,8777,"No alley","Reg","Other","Inside","Gtl","Edwards","Other","1Fam","Other",4,6,"Gable","Plywood","Plywood","None",0,"TA","Other","CBlock","Gd","TA","No",166,676,"Other","Y","SBrkr",760,676,1436,3,"TA",6,"Other",0,"No fireplace","Attchd","Unf","2","528","TA","TA","Y",147,"No fence",98000,0,3,6
"20","RL",134,17755,"No alley","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1Story",5,4,"Gable","HdBoard","Plywood","Other",132,"TA","TA","CBlock","TA","TA","No",1290,1466,"TA","Y","SBrkr",1466,0,1466,3,"Other",6,"Typ",2,"Gd","Attchd","Fin","2","528","TA","TA","Y",0,"No fence",149900,240,1.5,47
"20","RL",67,8877,"No alley","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1Story",4,5,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","Other","Other","No",0,836,"TA","Y","Other",1220,0,1220,2,"TA",6,"Typ",0,"No fireplace","Other","Unf","2","396","TA","TA","Y",0,"No fence",102000,0,1,55
"60","RL",62,7162,"No alley","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","Other",7,5,"Other","HdBoard","Stucco","Other",190,"Other","TA","PConc","Gd","TA","No",796,796,"Ex","Y","SBrkr",806,918,1724,3,"Other",8,"Typ",1,"Gd","Other","Fin","2","616","TA","TA","Y",168,"No fence",196500,57,2.5,2
"20","RL",75,8050,"No alley","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1Story",6,5,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Other",142,914,"Ex","Y","SBrkr",914,0,914,2,"Other",4,"Typ",0,"No fireplace","Other","Other","Other","No garage","Other","Other","Other",32,"No fence",117250,0,2,4
"60","RL",90,11060,"No alley","Other","Lvl","Other","Gtl","Edwards","Norm","1Fam","Other",7,5,"Gable","VinylSd","VinylSd","None",0,"Other","TA","PConc","Other","TA","No",1150,1150,"Ex","Y","SBrkr",1164,1150,2314,3,"Other",9,"Typ",1,"Other","Other","Fin","2","502","TA","TA","Y",0,"No fence",229000,274,2.5,1
"180","Other",35,3675,"No alley","Reg","Lvl","Inside","Gtl","Edwards","Norm","Other","Other",5,5,"Gable","VinylSd","VinylSd","Other",80,"TA","TA","PConc","Gd","TA","Other",0,547,"Other","Y","SBrkr",1072,0,1072,2,"TA",5,"Typ",0,"No fireplace","Other","Fin","2","525","TA","TA","Y",0,"No fence",145000,28,2,1
"160","Other",24,2522,"No alley","Reg","Lvl","Inside","Gtl","Edwards","Norm","Other","Other",7,5,"Gable","VinylSd","VinylSd","Other",50,"Other","TA","PConc","Gd","TA","No",970,970,"Ex","Y","SBrkr",970,739,1709,3,"Other",7,"Other",0,"No fireplace","Other","Unf","2","380","TA","TA","Y",0,"No fence",134000,40,2,2
"160","Other",24,2522,"No alley","Reg","Lvl","Inside","Gtl","Edwards","Norm","Other","Other",7,5,"Gable","VinylSd","VinylSd","Other",50,"Other","TA","PConc","Gd","TA","No",970,970,"Ex","Y","SBrkr",970,739,1709,3,"Other",7,"Other",0,"No fireplace","Other","Unf","2","380","TA","TA","Y",0,"No fence",130000,40,2,2
"160","Other",24,2522,"No alley","Reg","Lvl","Inside","Gtl","Edwards","Norm","Other","Other",6,5,"Gable","VinylSd","VinylSd","Other",50,"Other","TA","PConc","Gd","TA","No",970,970,"Ex","Y","SBrkr",970,739,1709,3,"Other",7,"Other",0,"No fireplace","Other","Unf","2","380","TA","TA","Y",0,"No fence",130000,40,2,0
"160","Other",24,2522,"No alley","Reg","Lvl","Inside","Gtl","Edwards","Norm","Other","Other",7,5,"Gable","VinylSd","VinylSd","Other",50,"Other","TA","PConc","Gd","TA","No",970,970,"Ex","Y","SBrkr",970,739,1709,3,"Other",7,"Other",0,"No fireplace","Other","Unf","2","380","TA","TA","Y",0,"No fence",137500,40,2,2
"160","Other",32,3363,"No alley","Reg","Lvl","Inside","Gtl","Edwards","Norm","Other","Other",7,5,"Gable","VinylSd","VinylSd","Other",117,"Other","TA","PConc","Gd","TA","No",976,976,"Ex","Y","SBrkr",976,732,1708,3,"Other",7,"Other",0,"No fireplace","Other","Unf","2","380","TA","TA","Y",0,"No fence",130000,40,2,2
"50","RL",56,6956,"No alley","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","Other",4,7,"Gable","VinylSd","VinylSd","None",0,"TA","Other","CBlock","Other","TA","Other",624,624,"Ex","Y","SBrkr",624,312,936,3,"TA",5,"Typ",0,"No fireplace","Attchd","Unf","Other","265","TA","Other","Y",0,"No fence",97900,0,1,56
"50","RL",60,9738,"No alley","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","Other",5,7,"Gable","AsbShng","AsbShng","None",0,"TA","Other","Other","TA","TA","No",392,784,"Other","Y","SBrkr",949,272,1221,4,"TA",7,"Typ",0,"No fireplace","Attchd","Unf","Other","392","TA","TA","Y",0,"No fence",104900,236,2,56
"20","RL",60,8172,"No alley","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1Story",5,7,"Other","WdShing","Plywood","None",0,"TA","TA","CBlock","TA","TA","No",697,864,"TA","Y","SBrkr",864,0,864,2,"TA",5,"Typ",0,"No fireplace","Other","Unf","2","572","TA","TA","Other",0,"No fence",115000,0,2,16
"50","RL",45,8248,"Other","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","Other",5,7,"Gable","Stucco","Stucco","None",0,"TA","TA","Other","TA","TA","No",686,686,"Other","Y","SBrkr",686,564,1250,3,"Other",7,"Typ",0,"No fireplace","Other","Unf","Other","280","TA","TA","Other",207,"No fence",116000,96,2,56
"75","RL",60,6204,"No alley","Reg","Other","Inside","Gtl","SWISU","Norm","1Fam","Other",4,5,"Gable","Wd Sdng","Wd Sdng","None",0,"Other","TA","PConc","TA","Other","No",795,795,"TA","Other","SBrkr",954,795,2230,5,"TA",10,"Typ",0,"No fireplace","Other","Unf","Other","440","TA","Other","Y",0,"No fence",118500,188,2,56
"30","RL",60,8088,"Other","Reg","Lvl","Inside","Gtl","Edwards","Other","1Fam","1Story",2,3,"Gable","MetalSd","MetalSd","None",0,"TA","TA","Other","TA","TA","No",498,498,"TA","Other","Other",498,0,498,1,"TA",3,"Typ",0,"No fireplace","Other","Unf","Other","216","Other","Other","Other",0,"No fence",35000,100,1,51
"50","RL",76,11388,"No alley","Reg","Other","Inside","Other","Edwards","Norm","1Fam","Other",4,7,"Gable","VinylSd","Wd Sdng","None",0,"TA","TA","Other","TA","TA","No",616,616,"TA","Other","SBrkr",1055,218,1273,3,"Other",5,"Other",0,"No fireplace","Other","Unf","Other","275","TA","Other","Other",212,"No fence",121000,0,1,13
"190","Other",0,7082,"No alley","Reg","Lvl","Inside","Gtl","SWISU","Norm","Other","Other",5,8,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","TA","Other",686,686,"Other","Y","SBrkr",948,980,1928,5,"TA",10,"Typ",0,"No fireplace","Other","Other","Other","No garage","Other","Other","Other",0,"No fence",160000,228,2,11
"50","RL",60,8400,"No alley","Reg","Other","Inside","Gtl","SWISU","Norm","1Fam","Other",6,5,"Gable","Wd Sdng","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No",552,940,"Ex","Y","SBrkr",1192,403,1595,2,"TA",6,"Typ",2,"Gd","Attchd","Unf","Other","240","TA","TA","Y",0,"No fence",140000,108,1,6
"50","RL",60,10890,"No alley","Reg","Lvl","Inside","Gtl","SWISU","Norm","1Fam","Other",5,5,"Gable","MetalSd","MetalSd","None",0,"TA","TA","Other","Other","TA","No",128,1058,"TA","Y","SBrkr",1058,493,1551,3,"Other",6,"Typ",0,"No fireplace","Other","Unf","Other","240","Other","TA","Y",0,"Other",137000,0,3,56
"70","RL",43,7000,"No alley","Reg","Lvl","Inside","Gtl","SWISU","Other","1Fam","Other",7,8,"Gable","Wd Sdng","Stucco","None",0,"TA","TA","Other","TA","TA","No",200,624,"Ex","Y","SBrkr",743,736,1479,3,"Other",6,"Typ",2,"Gd","Other","Unf","Other","312","TA","TA","Y",530,"Other",160000,56,2,9
"70","RL",96,13132,"No alley","Reg","Lvl","Inside","Gtl","Crawfor","Norm","1Fam","Other",5,5,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","Other","Gd","TA","Other",747,747,"Other","Y","Other",892,892,1784,4,"TA",9,"Typ",0,"No fireplace","Other","Unf","Other","180","Other","Other","Other",203,"No fence",138887,40,1.5,56
"70","RL",69,4899,"No alley","Reg","Other","Other","Gtl","SWISU","Norm","1Fam","Other",6,8,"Gable","MetalSd","MetalSd","None",0,"TA","TA","PConc","TA","TA","No",450,755,"Ex","Y","SBrkr",755,755,1510,3,"TA",6,"Typ",0,"No fireplace","Other","Unf","Other","216","TA","TA","Y",0,"No fence",149000,164,1,56
"50","RL",60,6000,"No alley","Reg","Lvl","Inside","Gtl","SWISU","Norm","1Fam","Other",5,5,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","Other","Other","TA","TA","No",1008,1008,"Ex","Y","SBrkr",1008,0,1522,4,"TA",7,"Typ",0,"No fireplace","Other","Other","Other","No garage","Other","Other","Other",0,"No fence",102000,138,2,56
"70","RL",54,7588,"No alley","Reg","Lvl","Inside","Gtl","Crawfor","Norm","1Fam","Other",7,6,"Gable","Stucco","Stucco","None",0,"TA","TA","Other","Other","TA","No",441,793,"Other","Y","SBrkr",901,901,1802,4,"TA",9,"Typ",1,"Gd","Other","Unf","Other","216","Other","TA","Y",0,"No fence",200100,40,1.5,56
"50","RL",84,10164,"No alley","Reg","Other","Inside","Gtl","SWISU","Norm","1Fam","Other",5,5,"Gable","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","Other","Other",346,992,"Other","Y","SBrkr",992,473,1465,3,"TA",6,"Typ",2,"TA","Other","Unf","Other","240","TA","TA","Y",0,"No fence",131000,126,2,56
"50","RL",51,6191,"No alley","Reg","Lvl","Other","Gtl","SWISU","Norm","1Fam","Other",5,4,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","Other","Other","No",440,824,"TA","Other","SBrkr",824,464,1288,4,"TA",6,"Typ",0,"No fireplace","Other","Unf","Other","240","TA","TA","Y",0,"No fence",112000,0,1,56
"50","RL",66,21780,"No alley","Reg","Lvl","Inside","Gtl","Crawfor","Norm","1Fam","Other",6,5,"Gable","Wd Sdng","Wd Shng","None",0,"TA","TA","PConc","TA","Other","No",817,817,"Other","Y","Other",940,610,1550,3,"TA",7,"Other",1,"TA","Other","Unf","Other","318","TA","TA","Other",0,"Other",195000,429,1.5,56
"70","RL",0,11435,"No alley","Other","Other","Other","Other","Crawfor","Norm","1Fam","Other",8,7,"Gable","BrkFace","Stucco","None",0,"TA","TA","PConc","Gd","TA","No",792,792,"Other","Y","SBrkr",792,725,1517,3,"Other",7,"Typ",2,"Gd","Other","Unf","2","400","TA","TA","Y",0,"No fence",230000,0,1,56
"50","RL",80,12400,"No alley","Reg","Other","Inside","Other","Crawfor","Norm","1Fam","Other",5,6,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","Gd","TA","Other",299,901,"TA","Y","SBrkr",1125,592,1717,2,"TA",7,"Typ",1,"Gd","Attchd","Unf","Other","410","TA","TA","Y",0,"No fence",194000,113,1.5,56
"30","RL",80,11600,"No alley","Reg","Lvl","Inside","Gtl","Crawfor","Norm","1Fam","1Story",4,5,"Gable","MetalSd","MetalSd","None",0,"TA","TA","Other","Other","TA","No",700,700,"Ex","Y","SBrkr",1180,0,1180,2,"Other",5,"Typ",1,"Gd","Other","Unf","Other","252","TA","Other","Y",0,"No fence",137500,67,1,56
"50","RL",86,11500,"No alley","Other","Lvl","Inside","Gtl","Crawfor","Norm","1Fam","Other",7,7,"Gable","BrkFace","BrkFace","None",0,"Other","TA","CBlock","Gd","TA","No",794,1017,"Other","Y","SBrkr",1020,1037,2057,3,"Other",6,"Typ",1,"Gd","Attchd","Fin","Other","180","Other","TA","Y",0,"No fence",250000,322,1.5,19
"50","RL",81,8170,"No alley","Other","Lvl","Inside","Gtl","Crawfor","Norm","1Fam","Other",7,7,"Gable","Stucco","Wd Sdng","Other",270,"Other","Other","Other","TA","TA","No",496,1022,"Ex","Y","Other",1122,549,1671,4,"TA",7,"Typ",1,"Gd","Other","Unf","2","451","TA","TA","Y",0,"No fence",218000,0,2,56
"70","RL",80,16560,"No alley","Other","Lvl","Inside","Gtl","Crawfor","Norm","1Fam","Other",6,8,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","Other","Gd","TA","No",449,952,"TA","Y","SBrkr",1170,1175,2345,4,"TA",9,"Typ",1,"Gd","Other","Unf","2","360","TA","TA","Y",0,"No fence",239000,0,2.5,56
"70","RL",70,12320,"No alley","Other","Other","Inside","Gtl","Crawfor","Norm","1Fam","Other",7,7,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","Other","TA","TA","No",637,637,"Ex","Y","SBrkr",959,650,1609,3,"Other",8,"Typ",2,"Gd","Other","Unf","Other","579","TA","TA","Y",0,"Other",199500,104,1.5,16
"70","RL",70,14210,"No alley","Other","Lvl","Inside","Gtl","Crawfor","Norm","1Fam","Other",6,7,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No",697,697,"Ex","Y","SBrkr",1104,697,1801,3,"TA",8,"Typ",1,"Gd","Attchd","Unf","2","365","Other","TA","Y",0,"Other",210000,90,1.5,47
"20","RL",80,12984,"No alley","Reg","Other","Inside","Gtl","Crawfor","Norm","1Fam","1Story",5,6,"Gable","Plywood","Plywood","Other",459,"TA","TA","CBlock","Gd","TA","Other",0,1430,"Ex","Y","SBrkr",1647,0,1647,3,"Other",7,"Typ",1,"TA","Attchd","Fin","2","621","TA","TA","Y",0,"No fence",217500,0,3,29
"60","RL",78,15600,"No alley","Reg","Lvl","Inside","Gtl","Crawfor","Norm","1Fam","Other",5,7,"Gable","Wd Sdng","Wd Sdng","Other",405,"TA","Other","CBlock","Gd","TA","No",408,1168,"Other","Y","SBrkr",1278,1037,2315,4,"TA",9,"Typ",3,"Gd","Attchd","Fin","Other","342","TA","TA","Y",0,"No fence",257000,192,3,43
"190","RL",90,15750,"No alley","Reg","Lvl","Other","Gtl","Crawfor","Norm","Other","1Story",5,5,"Other","MetalSd","MetalSd","Other",56,"TA","TA","CBlock","TA","TA","Other",324,1165,"TA","Y","SBrkr",1336,0,1336,2,"TA",5,"Typ",2,"Gd","Attchd","Unf","Other","375","TA","TA","Y",0,"No fence",157000,0,2,53
"20","RL",0,16381,"No alley","Other","Lvl","Inside","Gtl","Crawfor","Norm","1Fam","1Story",6,5,"Gable","Plywood","Plywood","Other",312,"Other","Other","CBlock","TA","TA","Other",734,1844,"Other","Y","SBrkr",1844,0,1844,3,"Other",7,"Typ",1,"TA","Attchd","RFn","2","540","TA","TA","Y",0,"No fence",223000,289,3,37
"50","Other",50,7000,"No alley","Reg","Lvl","Inside","Gtl","IDOTRR","Norm","1Fam","Other",6,7,"Other","MetalSd","MetalSd","None",0,"TA","TA","PConc","TA","TA","No",487,861,"Ex","Y","SBrkr",861,424,1285,3,"TA",6,"Typ",0,"No fireplace","Other","Fin","2","506","TA","TA","Y",96,"Other",145400,132,1.5,56
"30","Other",61,8534,"No alley","Reg","Other","Inside","Gtl","IDOTRR","Norm","1Fam","1Story",4,4,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","Other","Other","TA","No",432,432,"TA","Other","Other",672,0,672,2,"TA",4,"Other",0,"No fireplace","Other","Other","Other","No garage","Other","Other","Other",0,"Other",72000,112,1,56
"30","Other",50,7030,"No alley","Reg","Lvl","Inside","Gtl","IDOTRR","Norm","1Fam","1Story",4,6,"Gable","MetalSd","MetalSd","None",0,"TA","TA","Other","TA","TA","No",641,641,"Other","Y","SBrkr",641,0,641,2,"Other",4,"Typ",0,"No fireplace","Other","Unf","Other","272","TA","TA","Other",184,"Other",85000,70,1,56
"50","Other",75,9060,"No alley","Reg","Lvl","Inside","Gtl","IDOTRR","Norm","1Fam","Other",6,5,"Gable","MetalSd","MetalSd","Other",327,"TA","TA","CBlock","TA","TA","No",967,967,"Other","Y","SBrkr",967,671,1638,4,"Other",6,"Typ",0,"No fireplace","Other","Unf","Other","384","TA","TA","Y",0,"No fence",139000,21,2,49
"120","Other",44,3842,"No alley","Other","Other","Inside","Other","Crawfor","Norm","Other","1Story",8,5,"Other","CemntBd","CmentBd","Other",186,"Other","TA","PConc","Other","TA","Other",30,1594,"Ex","Y","SBrkr",1646,0,1646,2,"Other",5,"Typ",1,"Gd","Attchd","Fin","2","525","TA","TA","Y",128,"No fence",300000,208,3.5,1
"20","RL",69,23580,"No alley","Other","Lvl","Inside","Other","Mitchel","Norm","1Fam","1Story",6,6,"Gable","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Other",849,1625,"TA","Y","SBrkr",1625,0,1625,3,"Other",6,"Typ",1,"TA","Attchd","Fin","2","576","TA","TA","Y",136,"No fence",242500,28,2.5,27
"90","RL",65,8385,"No alley","Reg","Lvl","Inside","Gtl","Mitchel","Norm","Other","1Story",6,5,"Gable","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","Other",1664,1664,"TA","Y","SBrkr",1664,0,1664,4,"TA",10,"Typ",0,"No fireplace","Other","Unf","2","616","TA","TA","Y",0,"No fence",145000,0,2,28
"20","RL",70,9116,"No alley","Reg","Lvl","Other","Gtl","Mitchel","Norm","1Fam","1Story",8,5,"Other","VinylSd","VinylSd","None",0,"Other","TA","PConc","Other","TA","No",1491,1491,"Ex","Y","SBrkr",1491,0,1491,3,"Other",7,"Typ",0,"No fireplace","Attchd","RFn","2","490","TA","TA","Y",120,"No fence",209000,100,2,5
"90","RL",78,10530,"No alley","Reg","Lvl","Inside","Gtl","Mitchel","Norm","Other","Other",6,5,"Gable","Plywood","ImStucc","Other",90,"TA","TA","CBlock","Gd","TA","Other",0,975,"TA","Y","SBrkr",1004,0,1004,2,"TA",4,"Typ",0,"No fireplace","Attchd","Unf","2","504","TA","TA","Y",0,"No fence",135000,0,2,29
"80","RL",140,11080,"No alley","Reg","Lvl","Other","Gtl","Mitchel","Norm","1Fam","Other",6,6,"Gable","Plywood","Plywood","Other",257,"TA","TA","CBlock","TA","TA","Other",552,1128,"TA","Y","SBrkr",1210,0,1210,3,"TA",6,"Typ",0,"No fireplace","Attchd","Unf","2","528","TA","TA","Y",0,"No fence",148000,0,3,31
