"MS.SubClass","MS.Zoning","Lot.Frontage","Lot.Area","Alley","Lot.Shape","Land.Contour","Lot.Config","Land.Slope","Neighborhood","Condition.1","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Roof.Style","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Mas.Vnr.Area","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","BsmtFin.Type.1","BsmtFin.SF.1","BsmtFin.Type.2","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","Electrical","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Fireplace.Qu","Garage.Type","Garage.Finish","Garage.Cars","Garage.Area","Garage.Qual","Garage.Cond","Paved.Drive","Wood.Deck.SF","Pool.QC","Fence","Misc.Feature","Misc.Val","SalePrice","Porch.Sq.Feet","Tot.Bathrooms","House.Age"
120,"Other",35,3907,"No alley access","Other","Other","Inside","Other","Small neighborhood","Norm","Other","1Story",8,5,"Gable","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","Other","GLQ",577,"Unf",0,427,1004,"GasA","Other","Y","SBrkr",1020,0,0,1020,1,1,"TA",4,"Typ",0,"No fireplace","Attchd","Unf",2,509,"TA","TA","Y",135,"No","No fence","No additional feature",0,200000,0,2,19
50,"Other",50,7288,"No alley access","Reg","Lvl","Inside","Gtl","IDOTRR","Other","1Fam","Other",5,7,"Gable","VinylSd","VinylSd","None",0,"Other","Other","Other","TA","Other","No","Unf",0,"Unf",0,936,936,"GasA","Ex","Y","SBrkr",936,665,0,1601,3,1,"TA",6,"Typ",0,"No fireplace","Other","Other",0,0,"Other","Other","Other",0,"No","No fence","No additional feature",0,129850,176,2,4
50,"Other",50,6060,"No alley access","Reg","Lvl","Inside","Gtl","IDOTRR","Norm","1Fam","Other",4,5,"Gable","AsbShng","AsbShng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,732,732,"GasA","Other","Y","SBrkr",772,351,0,1123,3,1,"TA",4,"Typ",0,"No fireplace","Other","Unf",1,264,"TA","TA","Other",0,"No","Other","No additional feature",0,100000,140,1,57
30,"Other",59,8263,"No alley access","Reg","Other","Inside","Other","IDOTRR","Norm","1Fam","1Story",6,5,"Gable","BrkFace","BrkFace","None",0,"TA","TA","Other","TA","TA","No","Unf",0,"Unf",0,1012,1012,"GasA","TA","Y","Other",1012,0,0,1012,2,1,"TA",6,"Typ",1,"Gd","Other","Unf",1,308,"TA","TA","Y",0,"No","Other","No additional feature",0,118400,134,1,57
50,"Other",75,13710,"No alley access","Reg","Lvl","Inside","Gtl","IDOTRR","Norm","1Fam","Other",5,5,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",420,"Unf",0,490,910,"GasA","TA","Y","Other",910,648,0,1558,4,1,"TA",6,"Typ",0,"No fireplace","Attchd","Unf",1,282,"TA","TA","Y",289,"No","Other","No additional feature",0,152000,0,1.5,57
50,"Other",64,11067,"No alley access","Reg","Lvl","Other","Gtl","IDOTRR","Norm","1Fam","Other",2,4,"Gable","MetalSd","MetalSd","None",0,"TA","TA","Other","Other","Other","Other","Other",0,"Other",0,0,0,"GasA","Ex","Y","SBrkr",640,0,205,845,1,1,"TA",4,"Other",0,"No fireplace","Other","Unf",1,256,"TA","Other","Other",48,"No","No fence","No additional feature",0,68104,0,1,57
20,"RL",71,9187,"No alley access","Reg","Other","Other","Gtl","Mitchel","Norm","1Fam","1Story",6,5,"Gable","VinylSd","VinylSd","None",0,"TA","Other","PConc","TA","TA","No","ALQ",336,"Unf",0,748,1084,"GasA","TA","Y","SBrkr",1080,0,0,1080,3,1,"TA",5,"Typ",0,"No fireplace","Attchd","Unf",2,484,"TA","TA","Y",120,"No","No fence","No additional feature",0,134000,158,1.5,24
20,"RL",80,10000,"No alley access","Reg","Lvl","Inside","Gtl","Mitchel","Norm","1Fam","1Story",5,5,"Gable","VinylSd","VinylSd","Other",166,"Other","TA","PConc","Gd","TA","No","GLQ",585,"Unf",0,856,1441,"GasA","Ex","Y","SBrkr",1392,0,0,1392,3,1,"Other",6,"Typ",1,"Gd","Attchd","Fin",3,650,"TA","TA","Y",168,"No","No fence","No additional feature",0,215000,49,2,5
85,"RL",82,8410,"No alley access","Other","Lvl","Other","Gtl","Mitchel","Norm","1Fam","Other",6,6,"Gable","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Other","ALQ",924,"Unf",0,46,970,"GasA","TA","Y","SBrkr",1026,0,0,1026,2,1,"TA",5,"Typ",1,"Other","Attchd","Unf",2,528,"TA","TA","Y",193,"No","No fence","No additional feature",0,143000,0,2,33
20,"RL",64,9037,"No alley access","Other","Other","Inside","Gtl","Timber","Norm","1Fam","1Story",8,5,"Other","VinylSd","VinylSd","Other",32,"Other","TA","PConc","Gd","TA","Other","GLQ",428,"Unf",0,1048,1476,"GasA","Ex","Y","SBrkr",1484,0,0,1484,2,1,"Other",6,"Typ",1,"Gd","Attchd","RFn",2,472,"TA","TA","Y",120,"No","No fence","No additional feature",0,265900,33,2,1
20,"RL",42,10331,"No alley access","Reg","Lvl","Other","Gtl","Timber","Norm","1Fam","1Story",7,7,"Gable","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",215,"Other",80,970,1265,"GasA","Other","Y","SBrkr",1240,0,0,1240,3,1,"Other",6,"Typ",0,"No fireplace","Attchd","Unf",2,528,"TA","TA","Y",232,"No","No fence","No additional feature",0,174000,0,2.5,22
60,"RL",0,9303,"No alley access","Other","Lvl","Other","Gtl","Timber","Norm","1Fam","Other",6,5,"Other","VinylSd","VinylSd","Other",42,"Other","TA","PConc","Other","TA","No","ALQ",742,"Unf",0,130,872,"GasA","Ex","Y","SBrkr",888,868,0,1756,3,1,"TA",7,"Typ",0,"No fireplace","Attchd","Fin",2,422,"TA","TA","Y",144,"No","No fence","No additional feature",0,204000,122,3.5,10
20,"RL",0,6718,"No alley access","Other","Lvl","Inside","Gtl","Timber","Norm","1Fam","1Story",8,5,"Gable","VinylSd","VinylSd","Other",86,"Other","TA","PConc","Other","TA","Other","GLQ",250,"Unf",0,1017,1267,"GasA","Ex","Y","SBrkr",1312,0,0,1312,2,1,"Other",5,"Typ",0,"No fireplace","Attchd","Unf",2,471,"TA","TA","Y",256,"No","No fence","No additional feature",0,180500,28,2,6
80,"RL",73,9590,"No alley access","Other","Lvl","Other","Gtl","Timber","Norm","1Fam","Other",7,5,"Gable","VinylSd","VinylSd","Other",442,"Other","TA","PConc","Other","TA","Other","GLQ",786,"Unf",0,82,868,"GasA","Ex","Y","SBrkr",1146,0,0,1146,3,1,"Other",6,"Typ",1,"Gd","Attchd","Fin",2,438,"TA","TA","Y",160,"No","No fence","No additional feature",0,187500,22,3,4
20,"RL",85,14536,"No alley access","Reg","Lvl","Inside","Gtl","Timber","Norm","1Fam","1Story",8,5,"Other","VinylSd","VinylSd","Other",236,"Other","TA","PConc","Gd","TA","Other","GLQ",1300,"Unf",0,316,1616,"GasA","Ex","Y","SBrkr",1629,0,0,1629,3,1,"Other",9,"Typ",1,"Gd","Attchd","Fin",3,808,"TA","TA","Y",0,"No","No fence","No additional feature",0,270000,252,3,4
60,"RL",0,11800,"No alley access","Other","Lvl","Inside","Gtl","Timber","Norm","1Fam","Other",7,5,"Gable","VinylSd","VinylSd","Other",94,"Other","TA","PConc","Gd","TA","Other","GLQ",766,"Unf",0,356,1122,"GasA","Ex","Y","SBrkr",1146,1340,0,2486,5,1,"Other",10,"Typ",1,"Gd","Other","Fin",2,452,"TA","TA","Y",143,"No","No fence","No additional feature",0,279900,32,4.5,3
20,"RL",200,43500,"No alley access","Reg","Lvl","Inside","Gtl","Mitchel","Other","1Fam","1Story",3,5,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Other","Other","Other","Other",0,"Other",0,0,0,"GasA","Ex","Y","SBrkr",2034,0,0,2034,2,1,"TA",9,"Other",0,"No fireplace","Other","RFn",4,1041,"TA","TA","Other",483,"Other","Other","No additional feature",0,130000,266,1,54
120,"Other",44,4224,"No alley access","Reg","Lvl","Inside","Gtl","MeadowV","Norm","Other","1Story",5,7,"Gable","CemntBd","CmentBd","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",840,"Unf",0,200,1040,"GasA","TA","Y","SBrkr",1060,0,0,1060,3,1,"TA",6,"Typ",1,"TA","Attchd","Unf",2,572,"TA","TA","Y",100,"No","No fence","No additional feature",0,129900,110,2,31
120,"Other",44,4224,"No alley access","Reg","Lvl","Inside","Gtl","MeadowV","Norm","Other","1Story",5,5,"Gable","CemntBd","CmentBd","None",0,"TA","TA","PConc","Gd","TA","No","ALQ",874,"Unf",0,268,1142,"GasA","TA","Y","SBrkr",1142,0,0,1142,3,1,"TA",6,"Typ",1,"Other","Attchd","Fin",2,528,"TA","TA","Y",536,"No","Other","No additional feature",0,134000,90,2.5,31
160,"Other",21,1504,"No alley access","Reg","Lvl","Inside","Gtl","MeadowV","Norm","Other","Other",4,4,"Gable","CemntBd","CmentBd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",252,"Unf",0,294,546,"GasA","TA","Y","SBrkr",546,546,0,1092,3,1,"TA",5,"Typ",0,"No fireplace","Attchd","Unf",1,253,"TA","TA","Y",0,"No","No fence","No additional feature",0,85500,0,1.5,35
180,"Other",0,1533,"No alley access","Reg","Lvl","Inside","Gtl","MeadowV","Norm","Other","Other",4,5,"Gable","CemntBd","CmentBd","None",0,"TA","TA","CBlock","Gd","TA","Other","GLQ",503,"Unf",0,27,530,"GasA","TA","Y","SBrkr",530,462,0,992,2,1,"TA",4,"Typ",0,"No fireplace","Other","Fin",1,297,"TA","TA","Y",112,"No","No fence","No additional feature",0,106500,97,2,37
160,"Other",21,1495,"No alley access","Reg","Lvl","Inside","Gtl","MeadowV","Norm","Other","Other",4,6,"Gable","CemntBd","CmentBd","Other",189,"TA","TA","CBlock","TA","TA","No","ALQ",384,"Unf",0,162,546,"GasA","Ex","Y","SBrkr",546,546,0,1092,3,1,"TA",5,"Typ",0,"No fireplace","Other","Other",0,0,"Other","Other","Y",0,"No","No fence","No additional feature",0,93900,64,1.5,37
160,"Other",21,2001,"No alley access","Reg","Lvl","Inside","Gtl","MeadowV","Norm","Other","Other",4,5,"Gable","CemntBd","CmentBd","Other",80,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,546,546,"GasA","Other","Y","SBrkr",546,546,0,1092,3,1,"TA",6,"Typ",0,"No fireplace","Attchd","Unf",1,286,"TA","TA","Y",0,"No","No fence","No additional feature",0,75000,0,1.5,37
160,"Other",21,1890,"No alley access","Reg","Lvl","Inside","Gtl","MeadowV","Norm","Other","Other",4,3,"Gable","CemntBd","CmentBd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,546,546,"GasA","Ex","Y","SBrkr",546,546,0,1092,3,1,"TA",6,"Typ",0,"No fireplace","Attchd","Unf",1,286,"TA","TA","Y",0,"No","Other","No additional feature",0,75190,0,1.5,31
80,"RL",0,11333,"No alley access","Other","Lvl","Other","Gtl","Mitchel","Norm","1Fam","Other",6,5,"Gable","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","Other","ALQ",539,"Unf",0,490,1029,"GasA","TA","Y","SBrkr",1062,0,0,1062,3,1,"TA",5,"Typ",2,"TA","Attchd","RFn",2,539,"TA","TA","Y",120,"No","No fence","No additional feature",0,146800,0,2,31
20,"RL",61,33983,"No alley access","Other","Lvl","Inside","Gtl","Mitchel","Norm","1Fam","1Story",5,6,"Gable","Plywood","Plywood","None",0,"TA","Other","PConc","TA","TA","Other","ALQ",1112,"Unf",0,48,1160,"GasA","TA","Y","SBrkr",1676,0,0,1676,3,1,"Other",6,"Other",2,"TA","Attchd","RFn",2,672,"TA","TA","Other",690,"No","Other","No additional feature",0,196000,90,2.5,13
60,"RL",68,8286,"No alley access","Other","Lvl","Other","Gtl","Mitchel","Norm","1Fam","Other",5,7,"Gable","Plywood","Plywood","None",0,"TA","TA","PConc","Gd","TA","No","Rec",531,"Unf",0,185,716,"GasA","Ex","Y","SBrkr",716,716,0,1432,3,1,"TA",6,"Typ",1,"Gd","Attchd","Fin",2,531,"TA","TA","Y",0,"No","Other","No additional feature",0,157000,376,2.5,30
85,"RL",50,6723,"No alley access","Reg","Lvl","Inside","Gtl","Mitchel","Norm","1Fam","Other",5,7,"Gable","Wd Sdng","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","Other","GLQ",796,"Unf",0,0,796,"GasA","TA","Y","SBrkr",796,0,0,796,2,1,"TA",5,"Typ",0,"No fireplace","Other","Other",0,0,"Other","Other","Y",129,"No","Other","No additional feature",0,138000,0,1.5,36
20,"RL",0,11027,"No alley access","Other","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",6,5,"Other","Wd Sdng","Wd Sdng","Other",28,"TA","TA","CBlock","TA","TA","No","BLQ",468,"Other",539,171,1178,"GasA","Other","Y","SBrkr",1293,0,0,1293,2,1,"TA",5,"Typ",0,"No fireplace","Attchd","RFn",2,452,"TA","TA","Y",280,"No","No fence","No additional feature",0,149900,0,3,52
20,"RL",0,11765,"No alley access","Other","Lvl","Other","Gtl","NAmes","Norm","1Fam","1Story",5,5,"Gable","Wd Sdng","Wd Sdng","Other",302,"TA","TA","CBlock","TA","TA","Other","Rec",1127,"Unf",0,490,1617,"GasA","Other","Y","SBrkr",1797,0,0,1797,3,1,"TA",7,"Typ",1,"TA","Attchd","Unf",3,963,"TA","TA","Y",0,"No","No fence","No additional feature",0,169000,0,1.5,49
20,"RL",90,11727,"No alley access","Reg","Lvl","Other","Gtl","NAmes","Norm","1Fam","1Story",7,6,"Gable","HdBoard","HdBoard","Other",434,"TA","Other","CBlock","TA","TA","Other","Unf",0,"Unf",0,1851,1851,"GasA","Other","Y","SBrkr",1851,0,0,1851,3,1,"TA",8,"Typ",1,"TA","Attchd","Fin",2,506,"TA","TA","Y",0,"No","No fence","No additional feature",0,192100,146,2,37
60,"RL",0,13041,"No alley access","Other","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","Other",6,5,"Gable","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,781,781,"GasA","Other","Y","SBrkr",781,890,0,1671,3,1,"TA",7,"Typ",1,"TA","Attchd","Fin",2,423,"TA","TA","Y",0,"No","No fence","No additional feature",0,170000,84,2.5,11
60,"RL",0,13031,"No alley access","Other","Lvl","Other","Gtl","Gilbert","Norm","1Fam","Other",6,5,"Gable","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","ALQ",592,"Unf",0,99,691,"GasA","Other","Y","SBrkr",691,807,0,1498,3,1,"TA",6,"Typ",1,"TA","Attchd","Fin",2,409,"TA","TA","Y",315,"No","No fence","No additional feature",0,187500,44,2.5,10
60,"RL",54,9783,"No alley access","Other","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","Other",6,5,"Gable","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,821,821,"GasA","Other","Y","SBrkr",821,955,0,1776,3,1,"TA",7,"Typ",1,"TA","Other","Fin",2,443,"TA","TA","Y",286,"No","No fence","No additional feature",0,202000,116,2.5,10
60,"RL",50,13128,"No alley access","Other","Other","Other","Gtl","Gilbert","Norm","1Fam","Other",8,5,"Gable","VinylSd","VinylSd","Other",216,"Other","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1074,1074,"GasA","Ex","Y","SBrkr",1074,990,0,2064,4,1,"Other",7,"Typ",1,"Gd","Attchd","Fin",2,527,"TA","TA","Y",0,"No","No fence","No additional feature",0,250000,119,2.5,1
60,"RL",72,10463,"No alley access","Other","Other","Other","Gtl","Gilbert","Norm","1Fam","Other",8,5,"Gable","VinylSd","VinylSd","None",0,"Other","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,893,893,"GasA","Ex","Y","SBrkr",901,900,0,1801,3,1,"Other",8,"Typ",1,"Gd","Attchd","Fin",3,800,"TA","TA","Y",0,"No","No fence","No additional feature",0,239900,116,2.5,1
160,"RL",68,13108,"No alley access","Other","Lvl","Inside","Gtl","StoneBr","Norm","1Fam","Other",8,5,"Gable","CemntBd","CmentBd","None",0,"Other","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,2062,2062,"GasA","Ex","Y","SBrkr",2079,608,0,2687,4,1,"Other",9,"Typ",0,"No fireplace","Attchd","Fin",2,618,"TA","TA","Y",168,"No","No fence","No additional feature",0,270000,12,2.5,12
60,"RL",63,9084,"No alley access","Other","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","Other",7,5,"Other","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,935,935,"GasA","Other","Y","SBrkr",955,677,0,1632,3,1,"TA",8,"Typ",1,"TA","Attchd","Fin",2,462,"TA","TA","Y",0,"No","No fence","No additional feature",0,176500,28,2.5,8
60,"RL",0,14762,"No alley access","Other","Lvl","Other","Gtl","Gilbert","Other","1Fam","Other",5,6,"Gable","Plywood","Plywood","None",0,"TA","TA","Other","Other","Other","Other","Other",0,"Other",0,0,0,"GasA","Other","Y","SBrkr",1547,720,53,2320,2,1,"TA",7,"Typ",1,"TA","Attchd","Unf",2,672,"TA","TA","Other",120,"No","No fence","No additional feature",0,169000,144,2,56
190,"RL",100,34650,"No alley access","Reg","Other","Inside","Gtl","Gilbert","Norm","Other","1Story",5,5,"Other","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","Other","Rec",1056,"Unf",0,0,1056,"GasA","TA","Other","SBrkr",1056,0,0,1056,3,1,"TA",5,"Typ",0,"No fireplace","Attchd","Fin",2,572,"TA","TA","Y",264,"No","No fence","No additional feature",0,145000,0,2,51
20,"RL",90,18261,"No alley access","Other","Other","Inside","Gtl","StoneBr","Norm","1Fam","1Story",9,5,"Other","VinylSd","VinylSd","Other",420,"Other","TA","PConc","Other","TA","Other","GLQ",1416,"Unf",0,494,1910,"GasA","Ex","Y","SBrkr",2000,0,0,2000,3,1,"Other",8,"Typ",2,"Gd","Attchd","Unf",3,722,"TA","TA","Y",351,"No","No fence","No additional feature",0,470000,225,3.5,1
60,"RL",0,16659,"No alley access","Other","Lvl","Other","Gtl","NWAmes","Other","1Fam","Other",7,7,"Gable","Plywood","Plywood","Other",34,"TA","TA","CBlock","TA","TA","No","ALQ",795,"Unf",0,0,795,"GasA","Other","Y","SBrkr",1468,795,0,2263,3,1,"Other",9,"Typ",1,"TA","Attchd","Fin",2,539,"TA","TA","Y",0,"No","No fence","No additional feature",0,235000,250,3.5,12
60,"RL",0,18800,"No alley access","Other","Lvl","Other","Gtl","NWAmes","Norm","1Fam","Other",6,5,"Gable","HdBoard","HdBoard","Other",120,"TA","TA","PConc","Gd","TA","Other","GLQ",712,"Unf",0,84,796,"GasA","TA","Y","SBrkr",790,784,0,1574,3,1,"TA",6,"Typ",1,"TA","Attchd","Fin",2,566,"TA","TA","Y",306,"No","No fence","No additional feature",0,190000,111,3.5,30
85,"RL",0,10464,"No alley access","Other","Lvl","Other","Gtl","NWAmes","Norm","1Fam","Other",6,6,"Gable","HdBoard","HdBoard","Other",130,"TA","TA","CBlock","Gd","TA","Other","GLQ",850,"Unf",0,138,988,"GasA","TA","Y","SBrkr",1102,0,0,1102,2,1,"TA",5,"Typ",1,"TA","Attchd","RFn",2,582,"TA","TA","Y",140,"No","No fence","No additional feature",0,169000,22,2,26
60,"RL",81,10530,"No alley access","Reg","Lvl","Inside","Gtl","NWAmes","Other","1Fam","Other",7,5,"Gable","Plywood","Plywood","Other",68,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,945,945,"GasA","TA","Y","SBrkr",945,912,0,1857,4,1,"TA",8,"Typ",1,"TA","Attchd","RFn",2,482,"TA","TA","Y",400,"No","Other","No additional feature",0,188900,105,2.5,28
20,"RL",79,10240,"No alley access","Reg","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","1Story",6,6,"Gable","Plywood","Plywood","Other",157,"TA","Other","CBlock","Gd","TA","No","BLQ",625,"Other",1061,0,1686,"GasA","TA","Y","SBrkr",1686,0,0,1686,3,1,"TA",7,"Typ",1,"TA","Attchd","Unf",2,612,"TA","TA","Y",384,"No","No fence","No additional feature",0,207500,131,3,26
85,"RL",0,9927,"No alley access","Other","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","Other",7,5,"Gable","VinylSd","Wd Shng","Other",252,"Other","TA","CBlock","Other","TA","Other","GLQ",1005,"Unf",0,42,1047,"GasA","TA","Y","SBrkr",1083,0,0,1083,2,1,"TA",5,"Typ",1,"Other","Attchd","RFn",2,596,"TA","TA","Y",444,"No","No fence","No additional feature",0,172000,40,2,30
80,"RL",81,10530,"No alley access","Reg","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","Other",6,6,"Gable","Plywood","Plywood","Other",248,"TA","TA","CBlock","TA","Other","No","ALQ",548,"Unf",0,127,675,"GasA","TA","Y","SBrkr",1109,766,0,1875,3,1,"Other",8,"Typ",1,"TA","Attchd","RFn",2,485,"TA","TA","Y",48,"No","No fence","No additional feature",0,184500,28,3,6
20,"RL",78,10140,"No alley access","Reg","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","1Story",5,6,"Gable","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",788,"Unf",0,268,1056,"GasA","Ex","Y","SBrkr",1074,0,0,1074,3,1,"TA",6,"Typ",0,"No fireplace","Attchd","RFn",2,495,"TA","TA","Y",0,"No","Other","No additional feature",0,153500,88,2.5,31
20,"RL",80,10000,"No alley access","Reg","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","1Story",6,6,"Gable","HdBoard","Plywood","Other",176,"TA","TA","CBlock","TA","TA","No","ALQ",755,"Unf",0,348,1103,"GasA","TA","Y","SBrkr",1103,0,0,1103,3,1,"TA",6,"Typ",0,"No fireplace","Attchd","Unf",2,462,"TA","TA","Y",295,"No","Other","No additional feature",0,155000,84,2,32
20,"RL",0,8125,"No alley access","Other","Lvl","Other","Gtl","NAmes","Norm","1Fam","1Story",4,4,"Gable","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",614,"Unf",0,244,858,"GasA","TA","Y","SBrkr",858,0,0,858,3,1,"TA",5,"Typ",0,"No fireplace","Other","Other",0,0,"Other","Other","Y",0,"No","No fence","No additional feature",0,88000,0,1,35
160,"Other",24,2760,"No alley access","Reg","Lvl","Inside","Gtl","BrDale","Norm","Other","Other",6,5,"Gable","HdBoard","HdBoard","Other",514,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,525,525,"GasA","TA","Y","SBrkr",525,567,0,1092,3,1,"TA",6,"Typ",0,"No fireplace","Other","Unf",2,440,"TA","TA","Y",0,"No","No fence","No additional feature",0,105500,0,1.5,33
160,"Other",24,2160,"No alley access","Reg","Lvl","Inside","Gtl","BrDale","Norm","Other","Other",5,6,"Gable","HdBoard","HdBoard","Other",200,"TA","TA","CBlock","TA","TA","No","Other",402,"Unf",0,363,765,"GasA","Other","Y","SBrkr",765,600,0,1365,3,1,"Other",7,"Other",1,"Other","Attchd","Unf",2,440,"TA","TA","Y",0,"No","No fence","No additional feature",0,125500,36,1.5,33
160,"Other",21,1890,"No alley access","Reg","Lvl","Inside","Gtl","BrDale","Norm","Other","Other",6,7,"Gable","HdBoard","HdBoard","Other",380,"TA","TA","CBlock","TA","TA","No","ALQ",282,"Unf",0,212,494,"GasA","Ex","Y","SBrkr",494,536,0,1030,3,1,"TA",6,"Typ",0,"No fireplace","Other","Unf",1,264,"TA","TA","Y",0,"No","No fence","No additional feature",0,116000,0,1.5,34
160,"Other",21,1680,"No alley access","Reg","Lvl","Inside","Gtl","BrDale","Norm","Other","Other",6,5,"Gable","HdBoard","HdBoard","Other",297,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,483,483,"GasA","TA","Y","SBrkr",483,504,0,987,2,1,"TA",5,"Typ",1,"Other","Attchd","Unf",1,288,"TA","TA","Y",0,"No","No fence","No additional feature",0,94500,0,1.5,34
120,"RL",53,4043,"No alley access","Reg","Lvl","Inside","Gtl","NPkVill","Norm","Other","1Story",6,5,"Gable","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",727,"Other",156,186,1069,"GasA","Other","Y","SBrkr",1069,0,0,1069,2,1,"TA",4,"Typ",1,"Other","Attchd","RFn",2,440,"TA","TA","Y",0,"No","No fence","No additional feature",0,146300,280,2.5,31
20,"RL",65,7514,"No alley access","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,7,"Other","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","Other","ALQ",373,"Other",108,462,943,"GasA","TA","Y","SBrkr",1387,0,0,1387,3,1,"TA",6,"Typ",1,"TA","Attchd","RFn",1,300,"TA","TA","Y",0,"No","No fence","No additional feature",0,145000,240,2,31
160,"RL",24,2179,"No alley access","Reg","Lvl","Inside","Gtl","NPkVill","Norm","Other","Other",6,5,"Gable","Plywood","Brk Cmn","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",70,"Unf",0,785,855,"GasA","Other","Y","SBrkr",855,601,0,1456,3,1,"TA",6,"Typ",1,"TA","Attchd","RFn",2,460,"TA","TA","Y",0,"No","No fence","No additional feature",0,144000,28,2.5,30
20,"RL",129,16737,"No alley access","Reg","Lvl","Other","Gtl","NridgHt","Norm","1Fam","1Story",9,5,"Other","VinylSd","VinylSd","Other",66,"Other","TA","PConc","Other","TA","Other","GLQ",1447,"Unf",0,533,1980,"GasA","Ex","Y","SBrkr",1980,0,0,1980,3,1,"Other",8,"Typ",1,"Gd","Attchd","Fin",3,770,"TA","TA","Y",194,"No","No fence","No additional feature",0,315000,45,3,1
20,"RL",120,14780,"No alley access","Other","Other","Other","Other","NridgHt","Norm","1Fam","1Story",9,5,"Other","VinylSd","VinylSd","Other",568,"Other","TA","PConc","Other","TA","Other","GLQ",1505,"Unf",0,363,1868,"GasA","Ex","Y","SBrkr",1868,0,0,1868,2,1,"Other",7,"Typ",1,"Gd","Attchd","Fin",3,1085,"TA","TA","Y",354,"No","No fence","No additional feature",0,415000,212,3,1
60,"RL",108,13418,"No alley access","Reg","Lvl","Inside","Gtl","NridgHt","Norm","1Fam","Other",8,5,"Gable","VinylSd","VinylSd","Other",132,"Other","TA","PConc","Other","TA","Other","Unf",0,"Unf",0,1117,1117,"GasA","Ex","Y","SBrkr",1132,1320,0,2452,4,1,"Other",9,"Typ",1,"Gd","Other","Fin",3,691,"TA","TA","Y",113,"No","No fence","No additional feature",0,309000,32,3.5,1
60,"RL",80,10240,"No alley access","Reg","Lvl","Inside","Gtl","NridgHt","Norm","1Fam","Other",8,5,"Gable","VinylSd","VinylSd","Other",178,"Other","TA","PConc","Gd","TA","Other","Unf",0,"Unf",0,1030,1030,"GasA","Other","Y","SBrkr",1038,1060,0,2098,3,1,"Other",8,"Typ",1,"Gd","Attchd","RFn",3,878,"TA","TA","Y",192,"No","No fence","No additional feature",0,275500,52,2.5,1
