"MS.SubClass","MS.Zoning","Lot.Frontage","Lot.Area","Street","Alley","Lot.Shape","Land.Contour","Utilities","Lot.Config","Land.Slope","Neighborhood","Condition.1","Condition.2","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Roof.Style","Roof.Matl","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Mas.Vnr.Area","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","BsmtFin.Type.1","BsmtFin.SF.1","BsmtFin.Type.2","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","Electrical","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Fireplace.Qu","Garage.Type","Garage.Finish","Garage.Cars","Garage.Qual","Garage.Cond","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Pool.QC","Fence","Misc.Feature","Misc.Val","Mo.Sold","Yr.Sold","SalePrice","Porch.SF","Tot.Bath","House.Age"
"85","RL",69,10205,"Pave","No alley","Other","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","Other",5,5,1962,1962,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","Other","BLQ",784,"Unf",0,141,925,"GasA","TA","Y","SBrkr",999,0,0,999,1,0,1,0,3,1,"TA",6,"Typ",0,"No fireplace","Attchd","Unf","Other","TA","TA","Y",150,72,0,0,0,0,"No","No fence","None",0,5,2006,134500,72,2,44
"20","RL",74,7400,"Pave","No alley","Reg","Lvl","AllPub","Other","Gtl","NAmes","Other","Norm","1Fam","1Story",7,6,1962,1962,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Other",809,"Unf",0,236,1045,"GasA","Other","Y","SBrkr",1045,0,0,1045,1,0,1,0,3,1,"TA",6,"Typ",0,"No fireplace","Other","Unf","2","TA","TA","Y",0,0,0,0,0,0,"No","No fence","None",0,3,2006,120000,0,2,44
"20","RL",70,7000,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Other","Norm","1Fam","1Story",5,6,1962,1962,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",468,"Unf",0,396,864,"GasA","Other","Y","SBrkr",864,0,0,864,0,1,1,0,3,1,"TA",5,"Typ",0,"No fireplace","Attchd","Unf","Other","TA","TA","Y",0,0,0,0,0,0,"No","Other","None",0,2,2006,105000,0,1.5,44
"190","RL",70,7000,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Other","Norm","Other","Other",5,5,1962,1962,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","Other","ALQ",953,"Unf",0,72,1025,"GasA","TA","Y","SBrkr",1025,0,0,1025,1,0,1,0,3,1,"TA",6,"Typ",0,"No fireplace","Other","Other","Other","Other","Other","Y",96,80,0,0,0,0,"No","No fence","None",0,3,2006,124000,80,2,44
"70","Other",62,9856,"Pave","Other","Reg","Lvl","AllPub","Other","Gtl","OldTown","Norm","Norm","1Fam","Other",5,8,1900,2005,"Other","CompShg","CemntBd","CmentBd","None",0,"Other","Other","PConc","Other","TA","No","Unf",0,"Unf",0,716,716,"GasA","Ex","Y","Other",1007,1007,0,2014,0,0,2,0,5,1,"TA",8,"Typ",0,"No fireplace","Other","Unf","2","TA","TA","Y",0,72,167,0,0,0,"No","No fence","None",0,6,2006,169000,239,2,1
"50","Other",60,9600,"Pave","Other","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","Other",5,6,1948,1950,"Gable","CompShg","MetalSd","MetalSd","Other",264,"TA","TA","CBlock","TA","TA","No","Rec",276,"Unf",0,936,1212,"GasA","Other","Y","Other",1226,442,0,1668,1,0,1,0,3,1,"TA",6,"Typ",0,"No fireplace","Other","Unf","Other","TA","TA","Y",0,0,140,0,0,0,"No","No fence","None",0,5,2006,135000,140,2,56
"50","Other",60,5520,"Pave","No alley","Reg","Lvl","AllPub","Other","Gtl","OldTown","Norm","Norm","1Fam","Other",4,6,1920,1980,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","Other","No","Other",284,"Unf",0,863,1147,"GasA","TA","Other","SBrkr",1147,510,0,1657,0,0,1,0,4,1,"Other",9,"Typ",1,"TA","Other","Unf","Other","Other","Other","Other",0,0,0,0,0,0,"No","No fence","None",0,7,2006,111500,0,1,26
"50","Other",60,9600,"Pave","Other","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","Other",6,8,1900,2004,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","Other","TA","TA","No","Rec",381,"Unf",0,399,780,"GasA","Ex","Y","SBrkr",940,476,0,1416,0,1,1,0,3,1,"Other",7,"Typ",0,"No fireplace","Other","Unf","2","TA","TA","Y",0,24,0,0,0,0,"No","No fence","None",0,6,2006,156500,24,1.5,2
"70","Other",60,9600,"Pave","Other","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","Other",7,7,1925,1990,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","Other","TA","Other","No","Other",16,"Unf",0,712,728,"GasA","Ex","Y","SBrkr",832,809,0,1641,0,1,1,1,3,1,"Other",6,"Typ",1,"Gd","Other","Unf","2","Other","TA","Y",0,0,234,0,0,0,"No","No fence","None",0,8,2006,178000,234,2,16
"70","Other",58,6451,"Pave","Other","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","Other",7,7,1900,1970,"Gable","CompShg","AsbShng","Wd Sdng","None",0,"TA","TA","Other","TA","TA","No","Rec",208,"Unf",0,504,712,"GasA","Other","Y","SBrkr",848,580,0,1428,1,0,1,0,4,1,"TA",7,"Typ",0,"No fireplace","Other","Fin","2","TA","TA","Y",264,0,84,0,0,0,"No","No fence","None",0,5,2006,139900,84,2,36
"70","Other",66,3960,"Pave","Other","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","Other",7,8,1930,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","Other","TA","TA","No","Unf",0,"Unf",0,502,502,"GasA","TA","Other","SBrkr",502,502,0,1004,0,0,1,0,2,1,"Other",5,"Typ",1,"Other","Other","Unf","Other","Other","TA","Other",280,0,68,0,0,0,"No","Other","None",0,7,2006,105000,68,1,56
"30","Other",70,5684,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",6,8,1930,2005,"Other","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","Other","TA","TA","No","Unf",0,"Unf",0,813,813,"GasA","Ex","Y","Other",813,0,0,813,0,0,1,0,2,1,"Other",5,"Typ",0,"No fireplace","Other","Unf","Other","Other","Other","Other",0,113,0,0,0,0,"No","No fence","None",0,6,2006,110000,113,1,1
"190","Other",56,7745,"Pave","Other","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","Other","Other",4,6,1900,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Other","TA","PConc","TA","TA","No","Unf",0,"Unf",0,938,938,"GasA","Other","Other","SBrkr",1084,867,0,1951,0,0,2,0,4,2,"Other",9,"Typ",0,"No fireplace","Other","Unf","2","TA","TA","Other",0,6,28,0,0,0,"No","No fence","None",0,4,2006,111500,34,2,56
"30","Other",50,5633,"Pave","Other","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,7,1925,1950,"Gable","CompShg","MetalSd","Stucco","None",0,"TA","TA","Other","TA","Other","No","Unf",0,"Unf",0,844,844,"GasA","TA","Y","SBrkr",844,0,0,844,0,0,1,0,2,1,"TA",5,"Typ",0,"No fireplace","Other","Unf","Other","TA","TA","Other",50,81,123,0,0,0,"No","No fence","None",0,7,2006,111500,204,1,56
"20","Other",60,7200,"Pave","Other","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",4,5,1950,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,576,576,"GasA","Ex","Y","SBrkr",864,0,0,864,0,0,1,0,2,1,"TA",5,"Typ",0,"No fireplace","Other","RFn","Other","TA","TA","Y",0,0,0,0,115,0,"No","No fence","None",0,8,2006,105000,115,1,56
"50","Other",40,4400,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","Other",6,8,1920,1950,"Gable","CompShg","Stucco","Stucco","None",0,"TA","TA","Other","Other","TA","No","Unf",0,"Unf",0,648,648,"GasA","TA","Y","Other",734,384,0,1118,0,0,1,0,2,1,"TA",6,"Typ",0,"No fireplace","Other","Unf","2","TA","TA","Y",0,0,0,0,0,0,"No","No fence","None",0,10,2006,116000,0,1,56
"70","Other",42,7614,"Pave","Other","Reg","Lvl","AllPub","Inside","Other","OldTown","Norm","Norm","1Fam","Other",3,5,1905,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","Other","TA","Other","Other","Unf",0,"Unf",0,738,738,"GasA","Other","Y","Other",714,662,0,1376,0,0,1,0,2,1,"TA",7,"Typ",0,"No fireplace","Other","Unf","Other","TA","TA","Other",0,0,104,0,225,0,"No","No fence","None",0,3,2006,96900,329,1,56
"190","Other",50,6000,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","Other","1Story",5,7,1955,1955,"Other","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","Other","GLQ",576,"Unf",0,384,960,"GasA","TA","Y","Other",960,0,0,960,1,0,1,0,3,1,"TA",5,"Typ",0,"No fireplace","Other","Unf","2","TA","TA","Y",0,0,0,0,0,0,"No","No fence","None",0,6,2006,135500,0,2,51
"50","Other",50,6000,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","Other",5,7,1924,1950,"Gable","CompShg","MetalSd","MetalSd","Other",145,"TA","Other","PConc","TA","TA","No","Unf",0,"Unf",0,816,816,"GasA","Ex","Y","SBrkr",816,750,0,1566,0,0,1,1,5,1,"Other",7,"Typ",0,"No fireplace","Other","Unf","2","TA","TA","Y",24,0,296,0,0,0,"No","Other","None",0,8,2006,139000,296,1.5,56
"30","Other",52,7830,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",3,5,1921,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","TA","Other","Other","TA","No","Other",416,"Unf",0,76,492,"GasA","TA","Y","SBrkr",492,0,0,492,1,0,1,0,1,1,"TA",3,"Typ",0,"No fireplace","Other","Unf","Other","Other","TA","Other",0,0,78,0,0,0,"No","No fence","None",0,6,2006,61500,78,2,56
"50","Other",56,9576,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","Other",6,7,1945,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","Other","TA","No","Rec",310,"Unf",0,460,770,"GasA","TA","Y","SBrkr",885,297,0,1182,0,0,1,1,3,1,"TA",5,"Typ",0,"No fireplace","Other","Unf","Other","Other","TA","Y",0,0,0,0,0,0,"No","Other","None",0,5,2006,120000,0,1.5,56
"20","Other",49,5820,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",3,8,1955,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Other","CBlock","TA","TA","No","ALQ",256,"Unf",0,906,1162,"GasA","Ex","Y","SBrkr",1163,0,0,1163,1,0,1,0,3,1,"TA",6,"Typ",0,"No fireplace","Attchd","Unf","Other","Other","TA","Y",142,98,0,0,0,0,"No","No fence","None",0,7,2006,126175,98,2,1
"30","Other",48,5747,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",3,4,1920,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,798,798,"GasA","Other","Y","SBrkr",840,0,0,840,0,0,1,0,2,1,"Other",5,"Typ",0,"No fireplace","Other","Unf","Other","TA","Other","Other",112,0,0,0,0,0,"No","No fence","None",0,6,2006,64000,0,1,56
"190","Other",69,9142,"Pave","Other","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","Other","Other",6,8,1910,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","Other","Other","Other","TA","No","Unf",0,"Unf",0,1020,1020,"GasA","Other","Other","Other",908,1020,0,1928,0,0,2,0,4,2,"Other",9,"Typ",0,"No fireplace","Other","Unf","Other","Other","Other","Y",0,60,112,0,0,0,"No","No fence","None",0,4,2006,137000,172,2,56
"70","Other",60,9600,"Pave","Other","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","Other",4,2,1900,1950,"Gable","CompShg","AsbShng","Stucco","None",0,"TA","TA","Other","TA","Other","No","Unf",0,"Unf",0,1095,1095,"Other","Other","Other","SBrkr",1095,679,0,1774,1,0,2,0,4,2,"TA",8,"Other",0,"No fireplace","Other","Unf","Other","Other","Other","Other",0,0,90,0,0,0,"No","No fence","None",0,5,2006,87000,90,3,56
"75","Other",60,10800,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","Other",7,7,1914,1970,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","Other","Gd","TA","Other","Rec",390,"Unf",0,490,880,"Other","Other","Other","SBrkr",880,888,0,1768,0,0,1,1,2,1,"TA",6,"Typ",2,"TA","Other","Unf","2","TA","TA","Other",0,341,0,0,0,0,"No","No fence","None",0,10,2006,163000,341,1.5,36
"75","Other",70,6300,"Pave","No alley","Reg","Lvl","AllPub","Other","Gtl","OldTown","Norm","Norm","1Fam","Other",7,6,1910,2005,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","Other","TA","TA","No","Unf",0,"Unf",0,1226,1226,"GasA","Ex","Y","SBrkr",1226,878,0,2104,0,0,2,0,5,1,"TA",9,"Typ",0,"No fireplace","Other","Unf","2","Other","TA","Other",0,341,88,0,0,0,"No","No fence","None",0,7,2006,155000,429,2,1
"50","Other",63,5000,"Pave","No alley","Reg","Lvl","AllPub","Other","Gtl","OldTown","Norm","Norm","1Fam","Other",5,4,1900,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","Other","TA","TA","No","Unf",0,"Unf",0,540,540,"GasA","Other","Other","Other",889,551,0,1440,0,0,1,0,3,1,"TA",6,"Typ",0,"No fireplace","Attchd","Unf","Other","Other","TA","Y",0,0,77,0,0,0,"No","No fence","None",0,4,2006,79000,77,1,56
"75","Other",65,8850,"Pave","No alley","Other","Other","AllPub","Other","Gtl","OldTown","Norm","Norm","1Fam","Other",7,6,1916,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","Other","TA","TA","No","Unf",0,"Unf",0,815,815,"GasA","Ex","Y","SBrkr",815,875,0,1690,0,0,1,0,3,1,"TA",7,"Typ",1,"Gd","Other","Unf","Other","TA","TA","Y",0,0,330,0,0,0,"No","No fence","None",0,7,2006,144000,330,1,56
"70","Other",60,3600,"Pave","Other","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","Other",6,7,1910,1993,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,684,684,"GasA","Ex","Other","Other",684,684,0,1368,0,0,1,0,3,1,"TA",7,"Typ",0,"No fireplace","Other","Unf","Other","TA","Other","Other",0,158,0,0,0,0,"No","No fence","None",0,10,2006,114504,158,1,13
"70","Other",60,7200,"Pave","No alley","Reg","Lvl","AllPub","Other","Gtl","OldTown","Norm","Norm","1Fam","Other",7,7,1920,1950,"Other","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","Other","Other","TA","No","Unf",0,"Unf",0,596,596,"GasA","Ex","Y","SBrkr",998,764,0,1762,1,0,1,1,4,1,"Other",8,"Typ",0,"No fireplace","Other","Unf","2","TA","TA","Other",36,0,221,0,0,0,"No","No fence","None",0,10,2006,157000,221,2.5,56
"75","Other",90,22950,"Pave","No alley","Other","Lvl","AllPub","Inside","Gtl","OldTown","Other","Norm","1Fam","Other",10,9,1892,1993,"Gable","Other","Wd Sdng","Wd Sdng","None",0,"Other","Other","Other","TA","TA","Other","Unf",0,"Unf",0,1107,1107,"GasA","Ex","Y","SBrkr",1518,1518,572,3608,0,0,2,1,4,1,"Other",12,"Typ",2,"TA","Other","Unf","Other","Other","TA","Y",0,260,0,0,410,0,"No","Other","None",0,6,2006,475000,670,2.5,13
"90","Other",33,5976,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","Other","Other",5,7,1920,1950,"Other","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,624,624,"GasA","Other","Other","Other",624,624,0,1248,0,0,2,0,2,2,"TA",8,"Typ",0,"No fireplace","Other","Other","Other","Other","Other","Other",0,130,256,0,0,0,"No","No fence","None",0,12,2006,93500,386,2,56
"20","Other",65,9750,"Pave","Other","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,5,1958,1958,"Other","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,960,960,"GasA","Ex","Y","SBrkr",960,0,0,960,0,0,1,0,3,1,"TA",5,"Typ",0,"No fireplace","Other","Unf","2","TA","TA","Y",0,0,0,0,0,0,"No","No fence","Other",4500,7,2006,125000,0,1,48
"50","RL",65,6435,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Other","Norm","1Fam","Other",6,5,1939,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","Other","TA","TA","No","Unf",0,"Unf",0,972,972,"GasA","Other","Y","SBrkr",972,605,0,1577,0,0,1,0,3,1,"Other",6,"Typ",1,"Gd","Other","Unf","Other","TA","TA","Y",0,0,0,0,0,0,"No","No fence","None",0,10,2006,140200,0,1,56
"70","RL",69,11737,"Pave","No alley","Other","Other","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","Other",6,7,1924,1996,"Other","CompShg","Other","Stucco","None",0,"TA","TA","Other","TA","TA","No","Unf",0,"Unf",0,848,848,"Other","TA","Other","SBrkr",1017,810,0,1827,0,0,1,0,2,1,"TA",9,"Typ",1,"Gd","Other","Unf","Other","Other","TA","Y",27,36,42,0,0,0,"No","Other","None",0,5,2006,202500,78,1,10
"50","Other",50,5000,"Pave","No alley","Reg","Lvl","AllPub","Other","Gtl","BrkSide","Other","Norm","1Fam","Other",6,7,1947,1950,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","Other","CBlock","TA","TA","No","ALQ",399,"Unf",0,605,1004,"GasA","Ex","Y","SBrkr",1004,660,0,1664,0,0,2,0,3,1,"TA",7,"Typ",2,"Gd","Other","Unf","2","TA","TA","Y",0,24,36,0,0,0,"No","No fence","None",0,10,2006,159000,60,2,56
"190","Other",65,7800,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Other","Norm","Other","Other",5,7,1939,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Gd","TA","Other","Rec",507,"Unf",0,286,793,"GasA","TA","Y","SBrkr",793,325,0,1118,1,0,1,0,3,1,"TA",5,"Typ",1,"Gd","Other","Unf","2","TA","TA","Y",0,0,0,0,271,0,"No","Other","None",0,5,2006,119900,271,2,56
"50","Other",52,6240,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","Other",6,6,1934,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,816,816,"GasA","TA","Y","SBrkr",816,0,360,1176,0,0,1,0,3,1,"TA",6,"Typ",1,"Gd","Other","Unf","2","TA","TA","Y",112,0,0,0,0,0,"No","Other","Other",400,9,2006,114500,0,1,56
"50","Other",0,6240,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","Other",5,4,1936,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","Other","Gd","TA","No","Unf",0,"Unf",0,896,896,"GasA","Other","Y","Other",896,448,0,1344,0,0,1,0,3,1,"TA",7,"Typ",0,"No fireplace","Other","Unf","Other","Other","TA","Y",200,114,0,0,0,0,"No","No fence","None",0,4,2006,115000,114,1,56
"50","Other",52,6240,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","Other",4,5,1947,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","TA","Other","Other","Other","Other","Other",0,"Other",0,0,0,"GasA","Other","Other","SBrkr",672,240,0,912,0,0,1,0,2,1,"TA",3,"Typ",0,"No fireplace","Other","Other","Other","Other","Other","Other",0,0,0,0,0,0,"No","No fence","None",0,7,2006,80500,0,1,56
"50","Other",51,6120,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","Other",5,7,1930,1984,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Other","Other","TA","TA","No","Unf",0,"Unf",0,741,741,"GasA","Other","Y","SBrkr",741,583,0,1324,0,0,1,0,3,1,"Other",7,"Typ",0,"No fireplace","Other","Unf","Other","Other","TA","Y",0,0,55,0,0,0,"No","No fence","None",0,2,2006,110000,55,1,22
"30","Other",50,6000,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Other","Norm","1Fam","1Story",6,6,1925,1980,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Other","Other","TA","TA","No","BLQ",397,"Unf",0,706,1103,"GasA","Other","Y","SBrkr",1103,0,0,1103,0,0,1,0,2,1,"Other",5,"Typ",1,"Gd","Other","Unf","2","TA","TA","Y",166,120,0,0,0,0,"No","Other","None",0,7,2006,110500,120,1,26
"30","Other",50,6000,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",5,7,1921,1950,"Gable","CompShg","Wd Sdng","Wd Shng","None",0,"TA","TA","CBlock","TA","TA","No","Other",616,"Unf",0,0,616,"GasA","Other","Y","SBrkr",616,0,0,616,0,0,1,0,2,1,"TA",4,"Typ",0,"No fireplace","Other","Unf","Other","TA","TA","Y",0,0,129,0,0,0,"No","No fence","None",0,6,2006,89000,129,1,56
"45","Other",58,6380,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","Other",5,6,1922,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","Other","TA","Other","No","Unf",0,"Unf",0,993,993,"GasA","TA","Y","Other",1048,0,0,1048,0,0,1,0,2,1,"TA",5,"Typ",1,"Gd","Other","Unf","Other","TA","TA","Y",0,0,116,0,0,0,"No","No fence","None",0,8,2006,113000,116,1,56
"30","RL",50,11672,"Pave","Other","Other","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",5,5,1925,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","Other","TA","TA","No","Unf",0,"Unf",0,816,816,"GasA","TA","Y","Other",816,0,0,816,0,0,1,0,2,1,"TA",4,"Typ",0,"No fireplace","Other","Unf","Other","Other","Other","Other",168,0,112,0,0,0,"No","No fence","None",0,7,2006,109000,112,1,56
"50","Other",90,33120,"Pave","No alley","Other","Lvl","AllPub","Inside","Gtl","OldTown","Other","Other","1Fam","Other",6,5,1962,1962,"Gable","CompShg","BrkFace","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1595,1595,"GasA","TA","Y","SBrkr",1611,875,0,2486,0,0,2,0,5,1,"TA",8,"Typ",1,"Gd","Other","Unf","2","TA","TA","Y",0,0,0,0,0,0,"No","No fence","None",0,10,2006,220000,0,2,44
"190","RL",60,9873,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Other","Norm","Other","1Story",4,5,1970,1970,"Gable","CompShg","HdBoard","HdBoard","Other",160,"TA","TA","CBlock","TA","TA","Other","ALQ",789,"Unf",0,171,960,"Other","TA","Other","SBrkr",960,0,0,960,1,0,1,0,3,1,"TA",6,"Typ",0,"No fireplace","Other","Unf","2","TA","TA","Y",0,288,0,0,0,0,"No","No fence","None",0,5,2006,129000,288,2,36
"50","Other",59,5310,"Pave","No alley","Reg","Lvl","AllPub","Other","Gtl","OldTown","Other","Norm","1Fam","Other",6,8,1910,2003,"Other","CompShg","VinylSd","VinylSd","None",0,"TA","Other","CBlock","TA","Other","No","Unf",0,"Unf",0,485,485,"GasA","Other","Y","SBrkr",1001,634,0,1635,0,0,1,0,2,1,"Other",5,"Typ",0,"No fireplace","Attchd","Unf","Other","Other","TA","Y",394,0,0,0,0,0,"No","No fence","None",0,6,2006,117000,0,1,3
"30","Other",153,4118,"Pave","Other","Other","Other","AllPub","Other","Other","OldTown","Other","Norm","1Fam","1Story",4,4,1941,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,693,693,"Other","Other","Other","Other",693,0,0,693,0,0,1,0,2,1,"Other",4,"Typ",0,"No fireplace","Other","Other","Other","Other","Other","Other",0,20,0,0,0,0,"No","No fence","None",0,3,2006,52500,20,1,56
"70","Other",60,7518,"Pave","No alley","Reg","Lvl","AllPub","Other","Gtl","IDOTRR","Norm","Norm","1Fam","Other",5,8,1910,2004,"Gable","CompShg","AsbShng","Plywood","None",0,"Other","Other","Other","Other","Other","No","Unf",0,"Unf",0,396,396,"GasA","Other","Y","SBrkr",665,665,0,1330,0,0,1,0,3,1,"TA",7,"Typ",0,"No fireplace","Other","Unf","Other","TA","TA","Other",0,72,45,0,0,0,"No","Other","None",0,7,2006,116500,117,1,2
"50","Other",50,8600,"Pave","No alley","Reg","Other","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","Other",6,6,1937,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","Other","TA","TA","No","Unf",0,"Unf",0,780,780,"GasA","TA","Y","SBrkr",780,596,0,1376,0,0,2,0,3,1,"TA",7,"Typ",1,"Gd","Other","Unf","Other","TA","TA","Other",0,0,0,0,0,0,"No","No fence","None",0,6,2006,119500,0,2,56
"50","Other",60,7200,"Pave","No alley","Reg","Lvl","AllPub","Other","Gtl","IDOTRR","Norm","Norm","1Fam","Other",5,6,1938,1995,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,803,803,"GasA","Ex","Y","SBrkr",803,557,0,1360,0,0,1,1,2,1,"Other",6,"Typ",0,"No fireplace","Other","Unf","Other","TA","TA","Y",0,65,190,0,0,0,"No","Other","None",0,7,2006,125500,255,1.5,11
